id,occurrenceID,catalogNumber,basisOfRecord,collectionCode,scientificName,taxonRank,kingdom,family,higherClassification,vernacularName,previousIdentifications,individualCount,lifeStage,sex,longitudeDecimal,latitudeDecimal,geodeticDatum,dataGeneralizations,coordinateUncertaintyInMeters,continent,country,countryCode,stateProvince,locality,habitat,recordedBy,eventID,eventDate,eventTime,samplingProtocol,behavior,associatedTaxa,references,rightsHolder,license,modified
87529628@OBS,https://observation.org/observation/87529628,OBS.87529628,HumanObservation,Observations,Lanius collurio,species,Animalia,SHRIKES_LANIIDAE,Animalia|SHRIKES_LANIIDAE,Red-backed Shrike,NA,1,unknown,undetermined,23.8570475578,52.7030122119,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529628,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529624@OBS,https://observation.org/observation/87529624,OBS.87529624,HumanObservation,Observations,Anthus trivialis,species,Animalia,PIPITS_EN_WAGTAILS_MOTACILLIDAE,Animalia|PIPITS_EN_WAGTAILS_MOTACILLIDAE,Tree Pipit,NA,1,unknown,undetermined,23.8687205315,52.7005157175,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529624,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-11
87529622@OBS,https://observation.org/observation/87529622,OBS.87529622,HumanObservation,Observations,Motacilla alba,species,Animalia,PIPITS_EN_WAGTAILS_MOTACILLIDAE,Animalia|PIPITS_EN_WAGTAILS_MOTACILLIDAE,White Wagtail,NA,1,unknown,undetermined,23.8687205315,52.7005157175,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529622,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529621@OBS,https://observation.org/observation/87529621,OBS.87529621,HumanObservation,Observations,Delichon urbicum,species,Animalia,SWALLOWS_HIRUNDINIDAE,Animalia|SWALLOWS_HIRUNDINIDAE,Common House Martin,NA,1,unknown,undetermined,23.8687205315,52.7005157175,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529621,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529618@OBS,https://observation.org/observation/87529618,OBS.87529618,HumanObservation,Observations,Hirundo rustica,species,Animalia,SWALLOWS_HIRUNDINIDAE,Animalia|SWALLOWS_HIRUNDINIDAE,Barn Swallow,NA,1,unknown,undetermined,23.8687205315,52.7005157175,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529618,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529617@OBS,https://observation.org/observation/87529617,OBS.87529617,HumanObservation,Observations,Dryocopus martius,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Black Woodpecker,NA,1,unknown,undetermined,23.8543009758,52.745015103,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Bialowieski Park Narodowy,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529617,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529615@OBS,https://observation.org/observation/87529615,OBS.87529615,HumanObservation,Observations,Dendrocopos major,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Great Spotted Woodpecker,NA,1,unknown,undetermined,23.8543009758,52.745015103,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Bialowieski Park Narodowy,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529615,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529609@OBS,https://observation.org/observation/87529609,OBS.87529609,HumanObservation,Observations,Jynx torquilla,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Eurasian Wryneck,NA,1,unknown,undetermined,23.8563609123,52.7096688321,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529609,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529607@OBS,https://observation.org/observation/87529607,OBS.87529607,HumanObservation,Observations,Cuculus canorus,species,Animalia,CUCKOOS_AND_COUCALS_CUCULIDAE,Animalia|CUCKOOS_AND_COUCALS_CUCULIDAE,Common Cuckoo,NA,1,unknown,undetermined,23.8563609123,52.7096688321,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529607,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529604@OBS,https://observation.org/observation/87529604,OBS.87529604,HumanObservation,Observations,Columba palumbus,species,Animalia,PIGEONS_AND_DOVES_COLUMBIDAE,Animalia|PIGEONS_AND_DOVES_COLUMBIDAE,Common Wood Pigeon,NA,1,unknown,undetermined,23.8563609123,52.7096688321,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529604,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529602@OBS,https://observation.org/observation/87529602,OBS.87529602,HumanObservation,Observations,Grus grus,species,Animalia,CRANES_GRUIDAE,Animalia|CRANES_GRUIDAE,Common Crane,NA,1,unknown,undetermined,23.8563609123,52.7096688321,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529602,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529600@OBS,https://observation.org/observation/87529600,OBS.87529600,HumanObservation,Observations,Clanga pomarina,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,Lesser Spotted Eagle,NA,1,unknown,undetermined,23.8563609123,52.7096688321,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529600,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529598@OBS,https://observation.org/observation/87529598,OBS.87529598,HumanObservation,Observations,Buteo buteo,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,Common Buzzard,NA,1,unknown,undetermined,23.8563609123,52.7096688321,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529598,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529595@OBS,https://observation.org/observation/87529595,OBS.87529595,HumanObservation,Observations,Circus aeruginosus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,Western Marsh Harrier,NA,1,unknown,undetermined,23.8563609123,52.7096688321,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529595,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529591@OBS,https://observation.org/observation/87529591,OBS.87529591,HumanObservation,Observations,Anas platyrhynchos,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Animalia|DUCKS_GEESE_AND_SWANS_ANATIDAE,Mallard,NA,1,unknown,undetermined,23.8563609123,52.7096688321,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529591,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87529589@OBS,https://observation.org/observation/87529589,OBS.87529589,HumanObservation,Observations,Ciconia ciconia,species,Animalia,STORKS_CICONIIDAE,Animalia|STORKS_CICONIIDAE,White Stork,NA,1,unknown,undetermined,23.8563609123,52.7096688321,WGS84,NA,1000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-05,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87529589,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-28
87494789@OBS,https://observation.org/observation/87494789,OBS.87494789,HumanObservation,Observations,Lanius collurio,species,Animalia,SHRIKES_LANIIDAE,Animalia|SHRIKES_LANIIDAE,Red-backed Shrike,NA,1,unknown,undetermined,22.6477441192,53.4842144318,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Biebrza NP,NA,NA,NA,2014-07-12,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87494789,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-26
87494782@OBS,https://observation.org/observation/87494782,OBS.87494782,HumanObservation,Observations,Acrocephalus arundinaceus,species,Animalia,Acrocephalidae,Animalia|Acrocephalidae,Great Reed Warbler,NA,1,unknown,undetermined,22.636070475,53.4827849607,WGS84,NA,10,Europe,Poland,PL,NA,Poland - Biebrza NP,NA,NA,NA,2014-07-12,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87494782,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-12
87494640@OBS,https://observation.org/observation/87494640,OBS.87494640,HumanObservation,Observations,Coenonympha tullia,species,Animalia,BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Animalia|BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Large Heath,NA,1,imago,undetermined,22.55,53.3,WGS84,NA,5000,Europe,Poland,PL,NA,Poland - Biebrza NP,NA,NA,NA,2014-07-11,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87494640,Stichting Natuurinformatie,CC BY-NC 4.0,2014-10-01
87494638@OBS,https://observation.org/observation/87494638,OBS.87494638,HumanObservation,Observations,Acrocephalus paludicola,species,Animalia,Acrocephalidae,Animalia|Acrocephalidae,Aquatic Warbler,NA,1,unknown,undetermined,22.5797011703,53.3484120517,WGS84,NA,10,Europe,Poland,PL,NA,Poland - Biebrza NP,NA,NA,NA,2014-07-11,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87494638,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-26
87493716@OBS,https://observation.org/observation/87493716,OBS.87493716,HumanObservation,Observations,Lycaena virgaureae,species,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Animalia|GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Scarce Copper,NA,1,imago,undetermined,22.55,53.35,WGS84,NA,5000,Europe,Poland,PL,NA,Poland - Biebrza NP - Budy,NA,NA,NA,2014-07-11,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87493716,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-26
87493715@OBS,https://observation.org/observation/87493715,OBS.87493715,HumanObservation,Observations,Araschnia levana,species,Animalia,BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Animalia|BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Map Butterfly,NA,1,imago,undetermined,22.5770477951,53.3734206911,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Biebrza NP - Budy,NA,NA,NA,2014-07-11,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87493715,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-26
87493700@OBS,https://observation.org/observation/87493700,OBS.87493700,HumanObservation,Observations,Aphantopus hyperantus,species,Animalia,BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Animalia|BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Ringlet,NA,1,imago,undetermined,22.5765904784,53.3731898618,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Biebrza NP - Budy,NA,NA,NA,2014-07-11,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87493700,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-26
87493697@OBS,https://observation.org/observation/87493697,OBS.87493697,HumanObservation,Observations,Thymelicus lineola,species,Animalia,SKIPPERS_HESPERIIDAE,Animalia|SKIPPERS_HESPERIIDAE,Essex Skipper,NA,1,imago,undetermined,22.5765904784,53.3731898618,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Biebrza NP - Budy,NA,NA,NA,2014-07-11,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87493697,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-12
87493685@OBS,https://observation.org/observation/87493685,OBS.87493685,HumanObservation,Observations,Lycaena alciphron,species,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Animalia|GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Purple-shot Copper,NA,1,unknown,undetermined,22.5765904784,53.3731898618,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Biebrza NP - Budy,NA,NA,NA,2014-07-11,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87493685,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-26
87493682@OBS,https://observation.org/observation/87493682,OBS.87493682,HumanObservation,Observations,Melanargia galathea,species,Animalia,BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Animalia|BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Marbled White,NA,1,unknown,undetermined,22.5765904784,53.3731898618,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Biebrza NP - Budy,NA,NA,NA,2014-07-11,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87493682,Stichting Natuurinformatie,CC BY-NC 4.0,2018-05-11
87493680@OBS,https://observation.org/observation/87493680,OBS.87493680,HumanObservation,Observations,Argynnis paphia,species,Animalia,BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Animalia|BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Silver-washed Fritillary,NA,7,imago,undetermined,22.5765904784,53.3731898618,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Biebrza NP - Budy,NA,NA,NA,2014-07-11,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87493680,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-26
87493610@OBS,https://observation.org/observation/87493610,OBS.87493610,HumanObservation,Observations,Acrocephalus paludicola,species,Animalia,Acrocephalidae,Animalia|Acrocephalidae,Aquatic Warbler,NA,1,unknown,undetermined,22.5587376952,53.3716024267,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Biebrza NP - Budy Marsh,NA,NA,NA,2014-07-11,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87493610,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-26
87493608@OBS,https://observation.org/observation/87493608,OBS.87493608,HumanObservation,Observations,Saxicola rubetra,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Whinchat,NA,1,unknown,undetermined,22.5653466582,53.3728314139,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Biebrza NP - Budy Marsh,NA,NA,NA,2014-07-11,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87493608,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-11
87493605@OBS,https://observation.org/observation/87493605,OBS.87493605,HumanObservation,Observations,Ciconia nigra,species,Animalia,STORKS_CICONIIDAE,Animalia|STORKS_CICONIIDAE,Black Stork,NA,1,unknown,undetermined,22.5647458434,53.3759037267,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Biebrza NP,NA,NA,NA,2014-07-11,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87493605,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-11
87493576@OBS,https://observation.org/observation/87493576,OBS.87493576,HumanObservation,Observations,Oriolus oriolus,species,Animalia,ORIOLES_AND_FIG_BIRDS_ORIOLIDAE,Animalia|ORIOLES_AND_FIG_BIRDS_ORIOLIDAE,Eurasian Golden Oriole,NA,1,unknown,undetermined,22.5807988644,53.3736995248,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Biebrza NP,NA,NA,NA,2014-07-11,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87493576,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-12
87475246@OBS,https://observation.org/observation/87475246,OBS.87475246,HumanObservation,Observations,Strix aluco,species,Animalia,OWLS_STRIGIDAE,Animalia|OWLS_STRIGIDAE,Tawny Owl,NA,1,unknown,undetermined,22.9804231972,53.8235061751,WGS84,NA,10,Europe,Poland,PL,NA,Poland - Augustow,NA,NA,NA,2014-07-29,23:00:00,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87475246,Stichting Natuurinformatie,CC BY-NC 4.0,2015-09-23
87472427@OBS,https://observation.org/observation/87472427,OBS.87472427,HumanObservation,Observations,Apus apus,species,Animalia,SWIFTS_APODIDAE,Animalia|SWIFTS_APODIDAE,Common Swift,NA,1,unknown,undetermined,19.93651158,50.06187232,WGS84,NA,25,Europe,Poland,PL,NA,Poland - Krakow,NA,NA,NA,2014-08-19,12:33:00,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87472427,Stichting Natuurinformatie,CC BY-NC 4.0,2020-05-19
87471620@OBS,https://observation.org/observation/87471620,OBS.87471620,HumanObservation,Observations,Sciurus vulgaris,species,Animalia,SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,Animalia|SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,Eurasian Red Squirrel,NA,1,unknown,undetermined,23.8763809204,52.6911590946,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-04,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87471620,Stichting Natuurinformatie,CC BY-NC 4.0,2014-09-24
87471616@OBS,https://observation.org/observation/87471616,OBS.87471616,HumanObservation,Observations,Vulpes vulpes,species,Animalia,DOGS_CANIDAE,Animalia|DOGS_CANIDAE,Red Fox,NA,1,unknown,undetermined,23.85,52.65,WGS84,NA,5000,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-04,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87471616,Stichting Natuurinformatie,CC BY-NC 4.0,2014-09-24
87471609@OBS,https://observation.org/observation/87471609,OBS.87471609,HumanObservation,Observations,Capreolus capreolus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,European Roe Deer,NA,1,unknown,undetermined,23.8763809204,52.6911590946,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-04,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87471609,Stichting Natuurinformatie,CC BY-NC 4.0,2014-09-24
87471605@OBS,https://observation.org/observation/87471605,OBS.87471605,HumanObservation,Observations,Picus viridis,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,European Green Woodpecker,NA,1,unknown,undetermined,23.8763809204,52.6911590946,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-04,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87471605,Stichting Natuurinformatie,CC BY-NC 4.0,2014-09-24
87471597@OBS,https://observation.org/observation/87471597,OBS.87471597,HumanObservation,Observations,Corvus corax,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Animalia|CROWS_AND_JAYS_CORVIDAE,Northern Raven,NA,1,unknown,undetermined,23.8763809204,52.6911590946,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-04,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87471597,Stichting Natuurinformatie,CC BY-NC 4.0,2014-09-24
87471565@OBS,https://observation.org/observation/87471565,OBS.87471565,HumanObservation,Observations,Pica pica,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Animalia|CROWS_AND_JAYS_CORVIDAE,Eurasian Magpie,NA,1,unknown,undetermined,23.8763809204,52.6911590946,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-04,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87471565,Stichting Natuurinformatie,CC BY-NC 4.0,2014-09-24
87471558@OBS,https://observation.org/observation/87471558,OBS.87471558,HumanObservation,Observations,Garrulus glandarius,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Animalia|CROWS_AND_JAYS_CORVIDAE,Eurasian Jay,NA,1,unknown,undetermined,23.8763809204,52.6911590946,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-04,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87471558,Stichting Natuurinformatie,CC BY-NC 4.0,2014-09-24
87471552@OBS,https://observation.org/observation/87471552,OBS.87471552,HumanObservation,Observations,Sturnus vulgaris,species,Animalia,STARLINGS_STURNIDAE,Animalia|STARLINGS_STURNIDAE,Common Starling,NA,1,unknown,undetermined,23.8763809204,52.6911590946,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-04,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87471552,Stichting Natuurinformatie,CC BY-NC 4.0,2014-09-24
87471544@OBS,https://observation.org/observation/87471544,OBS.87471544,HumanObservation,Observations,Passer montanus,species,Animalia,OLD_WORLD_SPARROWS_PASSERIDAE,Animalia|OLD_WORLD_SPARROWS_PASSERIDAE,Eurasian Tree Sparrow,NA,1,unknown,undetermined,23.8763809204,52.6911590946,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-04,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87471544,Stichting Natuurinformatie,CC BY-NC 4.0,2014-09-24
87471535@OBS,https://observation.org/observation/87471535,OBS.87471535,HumanObservation,Observations,Passer domesticus,species,Animalia,OLD_WORLD_SPARROWS_PASSERIDAE,Animalia|OLD_WORLD_SPARROWS_PASSERIDAE,House Sparrow,NA,1,unknown,undetermined,23.8763809204,52.6911590946,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-04,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87471535,Stichting Natuurinformatie,CC BY-NC 4.0,2014-09-24
87471525@OBS,https://observation.org/observation/87471525,OBS.87471525,HumanObservation,Observations,Linaria cannabina,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,Common Linnet,NA,1,unknown,undetermined,23.8763809204,52.6911590946,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-04,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87471525,Stichting Natuurinformatie,CC BY-NC 4.0,2014-09-24
87471521@OBS,https://observation.org/observation/87471521,OBS.87471521,HumanObservation,Observations,Carduelis carduelis,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,European Goldfinch,NA,1,unknown,undetermined,23.8763809204,52.6911590946,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-04,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87471521,Stichting Natuurinformatie,CC BY-NC 4.0,2014-09-24
87471510@OBS,https://observation.org/observation/87471510,OBS.87471510,HumanObservation,Observations,Chloris chloris,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,European Greenfinch,NA,1,unknown,undetermined,23.8763809204,52.6911590946,WGS84,NA,100,Europe,Poland,PL,NA,Poland - Białowieża,NA,NA,NA,2014-05-04,NA,NA,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.87471510,Stichting Natuurinformatie,CC BY-NC 4.0,2014-09-24
